playlist_id,track_ids
4460519,1580480 3469795 1966460 151738 1822173
6157725,2016629 1470373 1696824 310707 1738612
47075,2187917 2618210 2989670 1187176 2448296
10328652,1045017 1738840 1374531 705903 878761
11700056,1422957 1945890 3473132 2690914 204966
6889617,2835744 1075156 1363985 3850049 1429252
2649951,2401387 1615206 627610 3066756 3777313
731535,3705881 3288627 3542444 1218315 3789763
7541271,3205456 3161615 1388977 425247 1998478
8657812,2442481 878334 1678437 1816206 1254556
7541980,394229 2870657 1190137 1200636 803176
218485,2302904 1349120 2077625 2160453 1563309
7036601,2878301 3750511 2232169 1128441 2763511
5202936,2800858 3638206 3193037 3435028 2863395
8285252,1286763 432050 2158999 2547173 1595978
7617168,1371402 162943 2621486 1558733 1885521
1106287,206081 2154375 497483 2547173 1595978
1590043,2881401 484901 3885639 2768057 2646260
5907734,3717352 817171 3293149 719489 1764861
380162,3472736 2203348 306867 3379016 1450
2094326,641862 1411819 996843 3377608 2053860
4976734,3016906 139131 2393702 2587499 699499
7153475,1752207 2154375 1705891 1156143 3166665
10566590,2982267 2716750 1860162 3747662 2139873
10694864,474023 1262069 2141084 840943 2640428
7100310,2992983 3753918 3827726 2021464 645511
10347371,3831513 2836527 2734018 2026926 2735069
7230952,2149725 2955768 1738840 443469 2407203
11437380,2367577 1887389 2863395 2339150 1321053
7619099,185169 3124586 346147 3687848 3242142
5827516,1584185 2449660 2422 3072178 1847374
7816,3092405 3132688 3725329 1039409 845108
7891557,1598691 1651080 1730784 2419222 1286763
4980678,427261 2838953 255574 3640041 2986638
4040387,1549315 2524197 830869 3788236 3628787
10697380,185169 578294 2208463 630552 462738
10145948,2981369 2158207 4733003 204966 1580480
10340416,1905977 2021175 827266 1952325 2160453
7496201,2868177 1317840 315239 1874789 2364448
5873352,2959419 675104 3861322 1341885 888097
10824670,1558542 2655526 1193299 3752712 2032052
11679342,2032052 2190582 2655526 3752712 1193299
11493454,1595978 206081 2158999 2547173 1286763
10256213,477570 2840855 1580480 3526178 2221948
814133,1730784 3534181 1311435 1227320 1363985
5520387,1819065 876083 629135 2207174 2863395
8126778,1819065 2384104 3193037 3435028 2863395
3610527,1188811 1816227 1785126 2372609 3540066
5299890,1205292 184737 2840867 1495432 363983
3370315,1127506 1206974 1998436 627610 3358237
7445529,846527 3251487 206081 939555 1735519
3010005,318283 2779251 2973924 3724682 2834148
493096,2967714 1509746 2628118 7579 2517284
7647354,1607128 1563309 2226068 2615021 1372484
10848086,3796108 1896558 3197875 1074579 3705881
2949463,1612770 3700757 3889632 2151410 1854446
8486876,1230884 356035 633371 2083493 3329197
442908,2333019 2482684 338399 1234326 1210494
10317230,87881 269537 496468 1093529 2154608
5632656,2233951 3851412 3084635 1768377 1707977
6462956,2543050 1147854 3051566 2740759 696289
5822725,2610609 2834644 2510292 3254396 2952807
11103992,1257116 2983342 2774046 3137036 955477
4940222,1438879 3628787 3648081 2246117 811115
4726047,564652 1935214 1232144 2824110 1677847
8868081,3821609 1010557 3545671 3472194 2008714
8627942,2457546 128128 1083646 1714866 52618
10350609,2679918 1486319 443469 1133350 2719933
7114531,3472194 3728155 1355901 2724365 2732359
7668407,443469 608563 2419306 3532351 1795984
5792468,611284 2976640 878761 2752955 1678109
10831975,1993910 3351834 2160491 1498874 2273954
6234192,1312597 2534480 905773 2981369 1563309
8778744,2493142 3459300 1372484 3470374 1563309
3808872,3876951 2077024 3126914 1935533 1817875
8559,2454612 3224828 1321053 3455524 1188811
4300061,611551 1209415 2393702 1187176 1286763
457023,3048605 2609119 15136 2273858 460740
7976807,3767380 2754797 2302904 726853 723392
10574596,477570 2840855 151738 675104 1580480
3511966,2863395 338656 830237 2552638 3638206
7944259,2805381 1807344 4501478 1738612 1696824
3946162,854737 55663 3785951 1934599 1818796
11514767,1286763 2302904 82542 222438 1137264
7713453,2019538 222438 611551 1286763 3570539
4048193,3166665 3745644 2802723 477570 1156143
7565943,2339622 2433268 676813 2457546 2949015
7264775,1261800 627610 1218315 497483 2802723
5409102,3794036 2981369 2863395 3779477 3705881
8771302,3032397 629203 222478 792692 1607128
3052085,3611723 2214091 3569837 1762722 2732359
3266654,820913 1696508 1363985 2557632 2897521
8670038,1634949 2584899 22413 3705881 1595978
8430026,1364889 3272533 15117 3552555 2557632
11721875,2302389 3102217 2325099 608431 2586461
8212417,2610397 1187176 3590024 3231943 1526390
6284872,3242142 2339622 2090319 1067430 1986571
515982,254108 1948110 3303143 1206974 1764811
7473086,3126805 3775904 2488394 1948110 3044962
10983823,3594897 853629 2302904 840796 1137264
6620393,2175127 7579 3879866 1767642 2826756
3612487,190507 2586457 3879866 2826756 2393702
2888777,654611 897771 2077625 2339150 204966
3502761,3878240 2136162 3687848 557919 2456518
4508742,723392 4733003 2840855 209196 1595978
10092572,2077625 2840855 209196 1595978 204966
181604,2185391 4758293 15100 3477637 2586461
8145927,540211 1321053 3679249 3189307 276186
7167954,3393016 3329294 218356 526225 2679840
3638635,4733003 3862221 3169334 1213263 3024628
5300706,2324951 2875667 223944 1046531 629203
2117769,3432997 211353 1855039 414381 2866388
8853100,3789763 3542444 1218315 1074579 3705881
3400410,1305044 2721932 56970 3283534 1471911
6809391,2863395 1869118 1526390 897771 3628787
11740317,3687848 2285204 2981369 2547173 3705881
4907583,234836 3547746 3197141 482101 710844
3116837,1043236 3166665 3432997 3853188 1844105
7279498,474023 2136608 1462064 1832159 3003358
8386359,1563309 3749486 2787855 429747 3470374
7671909,2401387 2261193 478822 2016699 2697597
3271945,709816 2677272 2456334 1427028 3875981
6530001,448745 1388977 2288805 2886967 425247
7710931,650667 2803849 1495449 1128441 2763511
6603177,792692 259451 460740 1584204 1580480
7784396,1959480 2488394 2067955 792692 3044962
7541507,3067361 1223921 1707930 3056264 1832159
7542110,2989670 3846669 497483 726853 1363985
7541479,3193037 2384354 2989670 1495432 1363985
11622919,1524412 3870306 1678109 196922 853629
5879343,1881332 2603356 1495449 2448296 1822173
3756602,306786 2897140 813545 2782814 3213287
5442335,2248101 1881332 2248261 2712377 905773
11359467,329542 1187099 1750545 641830 1969917
7491258,2378652 3581576 890197 2751782 156553
7085410,1595978 2547173 1756913 416401 2158999
302769,3747324 3691078 1216791 3043963 3351735
5334745,825639 3044623 64196 2746360 1608133
4681809,723392 4733003 852849 3862221 204966
3192895,2159342 1945890 3764500 2302736 2706752
3766570,2142839 1731010 254108 1707977 3303143
10234154,2863395 1869118 3435028 3202623 3866410
10591343,2367877 2141167 3102263 2579225 2285204
6536526,2183165 3853185 3698360 3158660 2342313
6487191,3473132 1085585 2481310 331207 3555288
7347944,1984727 3603238 2481310 683578 2793600
10676908,1209729 1074579 3705881 2989039 3794036
5090329,1237657 462738 94083 185169 3067297
8560368,624166 1928210 1020673 3750511 3690005
3703424,232252 1111761 1941119 1391687 3387155
10258591,389826 2136418 3550104 1623856 2728188
10222500,3065137 2343013 2207065 3072926 1720831
7541322,1429252 597782 183353 2376766 897771
2127257,2955768 1769020 3381031 1277715 2407203
10979244,708722 3389136 826501 3313055 3621721
11644524,1966460 1829890 555294 1691152 3017947
1135787,3330206 2858581 324189 3191635 331672
7987569,331672 1343650 1829890 1691152 3017947
3800986,1950829 435306 3669241 858614 3750737
3285599,3124586 654611 3590024 307771 171498
10181279,3767380 1137264 1532205 2378652 2302904
7542111,1807310 1385931 4474831 1580480 1363985
1248399,3628787 3103959 470649 1470393 2866388
3338300,1976463 184202 346924 221724 3628787
7464759,3056264 3144248 1390500 2547173 1595978
8889711,2586668 2023548 838485 2226790 2004802
64458,2729228 1982063 2151537 806806 2950046
6398677,2158999 1595978 1390500 3470884 2547173
6776554,3017947 1518083 3435028 3846669 3796108
3818718,2216619 3091415 2595471 1716480 889547
10041927,2013356 2952807 1506087 2784188 1966460
2943555,683614 3540403 1518083 2949623 408580
956940,376273 2588685 247779 287176 3547746
10780459,3462768 2221993 1202138 1691048 474273
3425837,2689892 1345288 196622 3696622 2479241
6931062,9569 1109467 3156607 2525701 2367877
8983590,3391348 188209 1738840 3700757 1567099
10154389,3779477 1074579 3542444 3794036 3705881
3034760,2950046 809421 3166665 3557281 3429308
10786608,1374531 1563309 2967714 306786 2981369
6824540,3034534 550604 3785951 2654641 854737
10230336,3377453 522200 3603147 1905901 187052
11069604,1738612 3795508 1807344 2805381 1696824
8232544,3144248 2788000 477570 2285204 1595978
1922015,1584185 2500384 2169121 2318576 1819982
3535425,1495449 2488394 2067955 1128441 2763511
4913383,3166665 1549308 3532345 1163828 3067297
7565107,1321053 2740156 157488 170597 3067360
2824189,2587488 3499735 2083261 1249965 2721283
7093035,196922 2158999 1495432 675104 209196
6819624,196922 184737 2285204 840796 1363985
6503279,1928449 2401115 2803834 353663 154235
7359683,3242142 2840855 2730084 1156143 3166665
6882432,3522793 1286763 710206 3803540 2976640
6466995,3419362 776195 1130325 1371245 739807
6701862,2248261 849916 2712377 2988391 2008442
11505229,2830094 1561483 2722155 3550123 4823624
8158512,276186 4733003 2547173 3796108 3705881
1555692,2967871 2594453 3711538 1341885 234836
4283198,223944 2384462 3375402 113603 1818779
4515913,2685821 2586461 7217 2673648 2004802
5912353,3550519 685159 2895247 3802094 209375
5266536,3484505 3785951 550604 2654641 854737
3762409,1613633 1286763 1422957 1075325 2419222
8241762,2838621 516664 194600 2923579 2158207
8742929,677974 1425053 2278209 2941119 2859364
3719936,3427298 1363985 92596 1838607 3027120
6917168,3166665 3189307 2252964 3438958 717926
4168821,2522576 2740100 2464273 3091541 2517292
8523879,4675693 2552732 417545 3386960 4906479
7939535,2255809 3810923 3089871 491404 2207174
8962134,1813360 2967714 2981369 183353 1563309
11564117,1193299 3866410 2032052 2077625 1595978
4466476,3288627 3542444 1218315 2930330 3789763
5295057,2158999 1209729 889547 3779477 3705881
4230919,1595978 191003 555294 1390500 151738
7057972,3555288 204966 399100 3062767 3473132
2916715,616698 1613974 2835625 349020 2767097
7541586,2380059 3473132 3124586 2902714 2866388
11005523,228940 1831768 417901 2013545 234836
2917747,3072926 908549 3472737 3769279 2609171
11019249,1571867 1385931 2141167 346147 2285204
1064443,1375071 2787866 2894765 2160453 729062
6299524,1074579 3794036 329422 3299879 2799941
8495792,329422 2534480 2799941 1909019 1311170
8694651,1156143 353663 3687848 905773 3166665
8927225,3161482 1337992 1932427 2119983 1315226
11107224,1156143 3431342 234836 1268199 3166665
6043666,208696 3671644 2493142 1577185 234836
3225710,60296 113754 1466208 3246412 287886
5500438,1767589 234836 1275279 1457317 1563309
7111902,2981369 1209729 3705881 1218315 3794036
11620645,2339150 3166665 3862221 4733003 3705881
11658008,94727 3356777 2821579 1422957 2838621
8336118,2367829 648545 1517235 2226095 166355
3687742,515439 856228 1769020 3838807 3647749
3423216,2339330 2469070 1689299 892114 3880234
6606675,872081 3671666 1262069 4928396 671153
3215441,2015284 656280 3782763 2041967 3481279
5324374,685788 3752712 2021807 2609171 1595978
8657731,3788236 2302904 1517235 3738603 166355
8789384,329422 3705881 1615206 1209729 1629296
6710091,1518083 670439 1059244 683614 338909
4774465,1518083 1869118 3173841 2285204 209196
10279533,2427054 2842169 204966 2130418 2644904
5946832,2821505 2419154 212922 2591502 1515245
8218443,2675894 1197117 3089667 3131838 3246412
3140454,2173606 1549315 1038829 3342362 3828279
6274046,1074579 2234834 92170 2189584 3472737
6833373,2815061 2944460 3230658 3428005 217099
6431469,3458993 1832166 1024893 2363964 1651080
8169809,2152610 1231652 919584 601328 2983150
3124848,1385931 2285204 908549 2793557 2609171
5647012,2863395 1563309 2980966 3441502 2215617
1003777,1645848 2656990 2950899 1132420 22480
8534319,1571867 2793557 1406613 2891241 59985
8217401,1678109 2754797 1348970 1464952 793025
3499375,1584204 1462064 1925379 2836686 416373
8817067,2863395 611284 811115 1498584 3687848
3769509,3570539 1607128 2285204 2077625 2158207
8266533,1364964 3230459 2913021 99871 706193
4297121,850399 7217 2673648 1677847 2226790
4934424,1207106 948134 1803660 629199 1822173
10261899,258341 2609171 3542379 2967714 2981369
5829328,3779477 3705881 1321053 491602 889547
8648367,1193299 3072926 268524 416401 2190582
10219482,1991958 1343353 2673648 3073704 1750013
6475985,1845797 820908 657666 555294 429747
11132162,3017947 22413 2160453 3866410 2032052
8788541,2108206 2386151 2949623 2302904 1210884
2551009,1854440 2923579 2158999 2547173 1595978
5414848,3048820 3053404 2855889 1281926 3539205
6701676,3752712 1558542 2855889 3539205 2032052
6899637,1595978 2827871 1553894 1833244 3794903
1194158,3641997 3862221 2437540 4733003 2339150
2937081,3462768 518570 2551935 2840804 1218315
10073826,2730084 1595978 1074579 3779477 3705881
11219540,1506585 3538028 3164168 2204395 149242
3636238,3207145 2222872 3037350 3629399 2120178
6876236,3876951 1321053 2730084 1580480 204966
2988076,1053247 2882802 951544 87843 627610
2609505,2141167 3044962 2393702 2587499 1580480
10134280,3663336 329422 1629296 3789763 3542444
6246768,1260556 2009846 3767380 92596 555294
7832603,1133958 1879867 3837100 2801870 2551935
5210470,2566584 98657 585050 2995069 1532971
11395085,558379 3682516 363983 1495432 3796108
8345344,2862442 3608321 2883137 2793557 2825500
8453941,3863141 222438 3570539 611551 1286763
7101922,2384201 1332173 3044776 3328233 1338910
4679171,3288627 3542444 2895021 2793557 2189584
8500655,1580480 2154375 3197875 477570 1595978
7345750,3148486 60163 2086935 1260556 92596
3428685,246102 1123159 4474831 1767081 1363985
7025708,827266 1527919 1209415 1297735 3334539
1229331,1325067 3549081 1563309 3066756 3114611
4111685,1691048 2431387 2221993 1864195 474273
3943613,2989670 246102 4474831 3464076 1363985
11558637,2625549 2654159 2836157 1545206 1979854
10890761,1881438 3743576 1257230 3435028 2863395
8597466,3019150 2709713 825794 464723 2603356
5869130,2247239 2957599 528548 3547746 2464273
530978,612601 3746765 574432 1423808 3854642
10184821,1363985 2165085 1123159 1432469 672126
4129455,3291117 1818460 2848122 1377423 2247743
8609407,496731 1709010 3349200 3211009 1106994
6579495,1202849 202089 693446 1447277 1855665
10079190,234836 1775645 3827069 2086935 482101
10205601,2802253 1074579 3705881 1218315 3779477
8039237,465419 2485539 2460511 3576745 1990006
5459049,3548578 1595978 3091338 2367577 2158999
5611247,2158999 3102263 2821505 3687848 3866410
5142425,3745921 399044 3147559 2273953 1819065
6564091,291707 3664167 15114 1856604 1560676
3091502,1822221 180348 1881216 1800571 686184
6482196,3687848 1595978 2609171 3796108 2863395
5759008,739807 652718 2287324 2896711 3801322
3006017,2896519 3003808 3841925 3738828 608707
5112983,564652 2172584 4481361 2701880 2328094
7148252,627610 2819727 1292984 2188134 1997725
11354606,2294770 2188134 2950046 543519 905773
5250869,3570539 3738603 2380059 611551 1286763
3376257,1563309 3783772 1188222 1800571 341404
10570476,0 0 0 0 0
68356,2804256 345031 287886 1864599 3124586
2312144,1257230 2609171 3202623 3435028 2863395
2109890,2911773 1747569 1855073 343980 969328
10089528,592548 74094 3123943 619075 87095
3699174,2657262 280890 147884 3126044 106474
10587859,97672 270894 3798848 1866341 2215531
8351243,71340 1193004 1580523 819361 965608
8304869,3703286 634492 1981796 497498 726086
6802172,3552384 2464176 3075985 1112486 1480068
10741510,2763511 1747569 1948110 1495449 2989670
7726520,2263419 356595 3191103 462737 1432952
6537419,2009386 677457 1700701 612585 2491681
238447,2840867 184737 1495432 3261304 363983
4481820,1997354 1127506 1206974 2775861 3358237
4403833,353241 1948110 1648013 3472737 2215617
5497622,1621072 3782763 3462768 2783374 2328094
4329871,2650382 656735 1822173 204966 3166665
7684526,3752844 89090 171498 2215617 196922
4484173,1363985 3112921 2004802 2983164 4474831
11715291,2141167 1227320 346147 1385931 2579225
3642622,2534480 1470393 3666106 3189307 3166665
3403024,1639879 2651696 3788236 2374774 2207174
2963978,3608307 1373208 3551588 134628 2993032
4880207,2989670 221724 246102 4474831 1363985
952512,3838807 2690994 3172835 1769020 1558882
3931473,905788 1156359 3759729 3829693 341397
5432629,1208018 2749109 291707 285837 1829890
10874551,535330 3705881 2715138 2534480 516664
2059766,0 0 0 0 0
4991963,1619524 2085445 3360124 376273 667962
6203743,3244752 1843142 154829 3061172 715127
8534834,1321053 2712377 3166665 2912552 2008442
11634308,2840855 1580480 477570 3610814 2221948
11059118,3737562 3745644 3569837 2208463 1105453
8725444,1532189 634184 2832714 2730084 1174456
7552197,2448296 1467538 1208919 3067439 374061
1170874,2840855 2115677 3679249 831596 3481281
5768953,2924245 25116 938171 3481187 1860543
5057915,4733003 3862221 94139 2950041 339048
8902950,1580480 2611840 162463 3351099 2221948
11616371,1321053 2989670 1373267 2667428 2816088
11682480,87843 1363985 1156143 2833627 2438796
6639129,3166665 1691152 338575 2780242 1103972
8467732,1921926 1363985 347375 3149738 3389845
6039063,497578 3679567 1385101 2911661 3196064
10898342,723392 3862221 4733003 1268186 3588773
7036290,2802723 1995468 1715189 3711129 2783062
1423242,726853 2547173 1595978 2158999 3779477
5818120,1563309 1498584 3470374 2967714 2981369
10870287,698584 1932872 3726216 1861489 1363985
5489003,1498187 2825343 464843 1498311 445567
4236227,430224 629203 1764710 661804 905773
8593548,2439212 2490193 1820710 1136549 3102383
5250110,2439212 3526178 477570 2840855 1580480
4892351,3867733 847665 2401387 2684118 2730881
5993634,1227320 1607128 1629296 905773 1563309
2072099,116616 1198161 1734345 1265718 570940
4237183,826501 459219 719324 1929948 1258719
455709,1563309 289089 676462 2622078 1862402
11639104,430224 417901 3870307 1809347 1468337
8540469,397375 98377 3441502 2754398 289089
16923,515541 1942844 1738840 2013545 3642580
4228064,1156143 3166665 2079541 519975 1210884
6954217,1268199 2384354 4733003 3794036 889547
10318161,675104 840796 1354597 1845797 1730784
10973455,1829775 1831446 3057846 2108206 2639886
2971055,1729875 1524412 474023 2260613 2488394
6308775,279781 2273953 399044 3147559 1819065
3667678,3197875 3173841 1896558 3498036 209196
11486301,662501 1822173 196922 1268199 3067297
7198028,2609171 192369 1132321 1951940 2385325
8189107,162989 3718993 2157169 128161 2156961
2949382,1193299 2032052 2651669 1558542 3752712
7541526,3316873 3088096 2817805 276186 1321053
7182357,1598691 1563309 1648013 3780068 338317
11221000,1969864 1896558 3197875 3498036 209196
7541231,2004864 1854446 3419856 1735747 2008442
5985032,113603 846962 2808145 2207174 905773
4150008,2642677 184202 1526390 3590024 840796
7481900,1259831 2158689 3513123 1859605 722463
8437878,3738828 249094 1197853 1309063 3526889
3018913,2565868 3431342 1607128 522200 662501
11718721,2609171 1074579 363983 1495432 3705881
3189443,1126977 441896 463172 3683194 7579
8961719,248389 2946423 633371 164929 1205585
3026331,693476 3262479 1803660 676922 1390855
8000446,2911646 3850548 1694331 676946 1075093
4843239,2367829 166355 2366738 397730 2226095
6006193,2543429 265492 3321806 3659091 675446
6016897,3705881 3102263 3588773 1156143 3794036
8360537,648387 2618210 2285204 3794036 1363985
5943084,2833768 1275279 287886 2454612 3329161
7704885,455894 2306694 3749486 3481377 196922
2949795,1580480 2840855 2367577 477570 3498036
5561796,254108 1105355 1707977 1731010 2067955
5465228,3502848 222438 3570539 611551 1286763
3814886,2547173 1286763 2158999 2419222 1595978
3285916,3144248 2618210 233230 3222091 1732003
37720,2740759 1061515 490893 474273 248396
6732256,353450 416731 656735 1632690 219912
5819783,2804074 4474831 1363985 2735571 2884867
7465916,1879003 1363985 1269244 1997725 311929
7648943,3106976 3754812 1549315 2896489 1567099
8419128,1466722 1293904 3703297 3776663 130797
4470556,60296 2840804 1316202 3038200 268860
8758040,3112752 3203084 2236504 610642 2799517
6300620,1563309 341404 116616 705903 2522590
5987853,2802517 2123750 2457728 2821222 1767642
4666494,1768377 955458 311928 1272404 3177615
10983167,2214012 820620 1732003 3144248 2618210
3391750,662501 4474831 2989670 2840855 1580480
5181548,3389851 1343824 3664138 3091415 3438958
10550950,1827198 1751936 2732859 2804074 2306694
4562008,1205349 3007591 1855665 1645640 696289
10457693,3803678 1752207 1705891 1563309 183353
5470279,619692 1209729 2110917 3225706 3705881
3586282,1255651 619692 2110917 3225706 3779477
5644095,2488394 1495449 2763511 3751780 1128441
189246,3102263 2141167 2285204 2028046 2579225
5706684,2859364 3319081 3771552 2235130 3677227
3086737,2034733 1825231 722463 726086 2959283
7077066,2942274 3113091 3704012 2457546 2656990
8059283,3571309 647706 2652483 3054570 550469
7441051,3779477 1204822 1074579 3705881 3794036
5253992,2509644 1595978 204966 2077625 897771
5674127,3044962 2836686 2763511 2803849 2488394
2052315,221724 311929 1363859 2277545 906707
5508737,1210884 2754797 516664 1156143 3166665
8584511,3705881 3628787 1518083 3358132 1736415
8374508,3801348 450366 1085585 2821391 2610397
5570856,226985 1918926 3636918 3053790 3828279
165432,2844027 2639886 258341 1312597 306786
313391,2639886 258341 1966460 1312597 306786
6584355,3572439 2714743 258341 2639886 1312597
7998651,2844027 258341 1966460 1312597 306786
6732443,2714743 2868543 2844027 258341 306786
745171,3500418 580378 3117244 2845181 1966460
3138380,3542444 1218315 432050 3789763 1268199
8955115,3597613 2738980 1610167 2924268 2787871
4945151,166355 1127506 611551 1206974 1286763
7551597,209196 2158999 2547173 204966 1595978
6596508,2271479 142509 811115 3358237 905773
8367578,311929 221724 3861322 1495432 2863395
8190324,1210884 3166665 134386 425517 710844
5766099,3542444 3288627 2895021 1262158 2189584
8800880,3464076 3689789 2902714 675104 1363985
2983529,3749486 1517235 2522590 1258042 2862442
7541699,363983 673897 1998490 1935274 1495432
11284383,2019799 3056264 2367877 293758 3588711
8022816,3802089 1812449 2525701 2514218 184181
8533849,3854642 2640428 1689801 1842828 2149725
7541999,1710507 4733003 3862221 2431387 723392
7614467,3743576 1257230 2273905 2543184 655322
6984107,474273 248396 3242142 3796108 2863395
6231977,99401 495141 1741958 2308131 2642677
7540738,2793557 1571867 2883137 1257230 2862442
7709624,2974319 2021807 2768079 2385325 3671801
4869672,1321053 648387 1075325 3113155 2386151
2819227,3193037 106417 2863395 1869118 3435028
5709934,292752 2061313 1999180 1137349 3666452
7138040,214035 3705542 4851173 1182932 495089
4054341,2831698 1912294 3288755 1710162 2691676
10493475,3705881 897771 1297735 3794036 1074579
5615637,2895021 1053213 2619606 2783301 1668152
4058921,515420 1489088 1978403 811627 658152
10351078,1230481 2278985 2942274 2773134 1960209
5249673,87843 136589 2278985 4733001 1960209
8309365,2773134 4733001 1960209 2278985 0
5907134,1707930 1128441 2763511 3044962 2488394
4091447,2866443 3091013 2763511 3064821 202399
3113884,137945 47612 4486831 3102164 1959480
5451874,992094 3078197 3080727 2104486 2868042
2706771,2498280 2855889 3539205 2174067 3048820
10999324,3242142 2422785 1639860 180962 3750758
4101964,2364448 3231359 690692 2955520 2207872
5064044,183353 1218315 1074579 1563309 3705881
2650400,852849 3861322 4733003 1321053 1563309
3394446,726853 2902714 3846669 2552638 3464076
4587696,353086 2083493 1968634 198254 436331
10275452,1832075 1848247 3768306 2975067 3278282
3069437,2973924 3125003 1885688 3603349 2933289
6740385,2863395 2083566 1767600 205179 3853650
5332741,196922 3158255 60421 1137706 2525701
8140492,800251 3358155 881952 3321253 531202
5392563,1470214 1046531 2950530 2833768 151738
3607067,3053790 2808057 2897367 2262385 1918926
7974833,962939 2543305 4510871 2600518 3286471
5216292,87843 2697303 2599875 2679910 951544
11579718,1046531 3666106 2115522 2999642 343446
6480390,2079541 634184 1598691 1887389 1518083
3682977,1495449 3126805 87843 3131921 1678109
11162250,1210884 462738 3067297 1156143 3166665
8637418,1390500 1966460 1470393 3189307 1074579
4959614,2173595 2674349 3555288 2221948 3473132
271560,25116 2555128 385460 156721 3750511
5699162,3556874 3803916 811115 3648081 3628787
3346900,2645541 1744414 1381428 1511837 3803678
10697344,889547 3464076 2902714 675104 1363985
7212585,3029787 2104806 3342384 3735898 3772815
4001315,0 0 0 0 0
3185344,1527919 2863395 3202623 3594897 682335
3559059,1563309 965608 2042142 727860 2215531
5813185,3343974 2805152 3357368 2154413 903952
4481944,1554036 3086697 3522399 858917 2384354
5293517,2273954 2302904 3628787 209196 3705881
3779892,3618653 2609171 3436058 2385325 3769279
6169598,1351737 2791785 1085585 1558660 1158818
3635956,1578393 3126914 132677 234792 1721636
3615292,1051863 3272533 1881294 3668439 2023548
6756218,3166665 1887389 1210884 276186 1156143
7301377,792801 3788236 3089871 399044 2207174
10840160,1563309 2981369 2347630 2799457 2557632
10240343,165797 2306507 674174 2599859 908651
1329019,3174447 3349944 3324550 2996636 3036158
10624787,3362164 847931 2955768 2090319 2152295
7559970,3262479 206081 3067297 611551 516664
5158652,2557632 15117 1742540 823441 1082394
8457850,3272533 15117 1563309 335618 2557632
5621623,440943 2154608 272566 3825653 88741
10156717,1596470 1743319 2801870 2551935 1864195
11580343,170890 51943 629144 4906479 176811
6972324,1074579 1629296 3236184 3705881 4486959
7291758,2802723 1495449 1128441 3126805 2763511
3622974,330927 2785990 1525557 3866410 3687848
2840030,712615 2188134 191003 2950041 905773
5239401,1089076 2101893 2891321 150583 12991
8064946,3356777 1896558 209196 185169 3197875
3053521,1816180 992226 2307105 19153 2921462
3656436,3470374 654611 2509644 1705891 1563309
3631223,3861322 2077625 2509644 1563309 204966
8181341,3876951 2154375 516664 3166665 1580480
10119863,1422957 2894765 206081 2840855 2730084
10060528,1133931 1506597 2303390 2894765 1752207
10297103,1423645 2097249 1722915 1509746 2517284
11599641,889547 2419222 2158207 522207 1439384
3786389,723392 4733003 3862221 3779477 3705881
1087499,2273905 2754797 1527919 726853 3435028
6126705,1678109 853629 4616810 1154599 1136455
8313775,1716480 2565868 2108206 3231943 1268199
7024937,415808 829863 2261219 3276840 4847917
11022017,1885462 3682516 1764710 3526178 3189307
7721248,2273953 279781 399044 3147559 1819065
14097,1819065 3147559 166468 3021710 280934
10113652,1563309 2160453 1751184 1498584 3542379
7950794,346924 1268199 3067297 1156143 3166665
7095505,1218315 3498036 2547173 1074579 1563309
11147786,1418528 2981680 3043577 2429069 627610
7435887,1590320 3682671 1885371 1207023 1660584
11682473,2273953 3147559 2367877 3056264 1819065
10188525,3346814 303587 2787106 2909891 98812
6253777,2967714 1807310 2981369 183353 1563309
3827017,3607787 2579225 3102263 2427229 2285204
3140831,2618210 2208924 3144248 3225706 840796
10614330,3017947 2077625 3628787 3866410 897771
7486675,3863141 611551 2032052 1286763 1595978
5867792,331804 3043585 1615206 3261304 306786
7302653,4575346 2805152 1563309 3319130 1885521
4314207,2419222 3769279 2609171 1845661 98752
3685865,1873420 620375 1476700 2340592 2448296
6953400,641826 3666891 126465 3470423 3472737
6478909,2909333 1621139 2909902 1346320 633814
10303447,1832166 2401115 2479079 2108206 3470884
10470492,3539205 2720582 879517 2855889 1349120
7687263,2609171 3779477 2547173 204966 1595978
10985259,500054 1173860 2128726 2660277 1423645
6243192,3067297 1210884 1156143 3166665 460740
4357816,1935274 3017947 2077625 1887389 276186
5222150,1813360 2981369 3542379 2967714 1563309
2469861,2329100 2948426 2896932 1588344 1912280
11473979,1257230 206081 2419222 2158207 3779477
5845319,3539205 3219544 1506087 2498280 905773
5453731,1580480 2657330 1942205 727507 3526178
8914463,3833432 311929 1363985 2077024 221724
5746192,2378652 3278316 535330 2302904 908549
3403935,3719307 2557632 2808950 4758293 3272533
6346912,276186 1321053 2909891 2646137 98812
10602301,2787866 3465433 259451 1349120 1584204
3759509,2772222 956895 1857073 1062077 1061515
8386660,3147559 1819065 1049820 3477189 2258669
10583209,2378652 662501 2902714 2302904 1137264
7563340,99100 3568402 1457317 363983 3590024
11059753,1102164 3112921 672498 4632290 2187917
4926159,3107123 59093 813545 1227899 1901501
8902483,3482025 2642677 2821505 3102263 3687848
10318634,1525557 3102263 3687848 2285204 2609171
5993434,1887498 3588711 3056264 3687848 2609171
3135930,676813 2398985 2840867 3071645 2863395
6795189,1164235 1715518 500867 1690887 343571
10700998,3557709 3851954 1613938 3671666 3588773
11262811,1337279 1568334 1888291 836941 1133958
